Episode,Score,Total Reward,Time Alive,loss,Epsilon,Replay Buffer Size,Train Steps
942,0,-94.5,55,"tensor(100.3048, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13819
943,0,-95.9,41,"tensor(39.8486, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13823
944,0,-91.4,86,"tensor(40.3075, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13832
945,0,-95.9,41,"tensor(1.5476, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13836
946,0,-92.5,75,"tensor(75.5680, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13844
947,0,-86.5,135,"tensor(119.8333, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13857
948,1,21.9,219,"tensor(158.8998, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13879
949,2,134.6,346,"tensor(78.3582, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13914
950,5,469.7,697,"tensor(231.2454, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13983
951,0,-89.6,104,"tensor(117.4506, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,13994
952,3,245.5,455,"tensor(40.0773, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14039
953,0,-89.3,107,"tensor(79.5297, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14050
954,0,-89.8,102,"tensor(1.2420, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14060
955,1,23.6,236,"tensor(80.7141, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14084
956,10,1026,1260,"tensor(88.1325, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14210
957,0,-95.9,41,"tensor(1.1523, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14214
958,0,-91.2,88,"tensor(117.3397, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14223
959,1,23.1,231,"tensor(85.7977, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14246
960,2,132.8,328,"tensor(72.7001, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14279
961,0,-95.9,41,"tensor(128.0151, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14283
962,0,-92.9,71,"tensor(77.1516, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14290
963,0,-95.9,41,"tensor(79.0116, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14294
964,0,-90.7,93,"tensor(39.4818, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14303
965,0,-92.8,72,"tensor(162.5844, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14310
966,0,-88,120,"tensor(81.1301, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14322
967,2,132.2,322,"tensor(145.2366, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14355
968,8,793.9,939,"tensor(72.5388, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14448
969,0,-92.2,78,"tensor(159.0548, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14456
970,0,-95.9,41,"tensor(123.2746, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14460
971,0,-91.6,84,"tensor(79.8376, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14469
972,1,22.3,223,"tensor(47.1464, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14491
973,1,22.6,226,"tensor(96.7348, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14514
974,0,-95.9,41,"tensor(1.1792, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14518
975,11,1131.9,1319,"tensor(84.3792, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14650
976,0,-88.2,118,"tensor(39.7305, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14661
977,5,468.3,683,"tensor(79.7074, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14730
978,0,-86.8,132,"tensor(97.7766, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14743
979,0,-91.1,89,"tensor(5.5199, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14752
980,2,136.4,364,"tensor(0.4093, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14788
981,0,-91.3,87,"tensor(117.7106, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14797
982,0,-95.9,41,"tensor(85.4143, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14801
983,0,-92.3,77,"tensor(89.3658, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14809
984,0,-95.9,41,"tensor(118.0683, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14813
985,0,-92.8,72,"tensor(47.5107, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14820
986,3,245.4,454,"tensor(46.1036, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14865
987,0,-95.9,41,"tensor(212.8822, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14870
988,0,-89.1,109,"tensor(120.7150, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14880
989,1,18.8,188,"tensor(75.5606, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14899
990,0,-95.9,41,"tensor(52.5541, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14903
991,2,133.2,332,"tensor(162.6856, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14937
992,1,20.4,204,"tensor(225.1209, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14957
993,1,21.8,218,"tensor(148.8316, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14979
994,0,-89.3,107,"tensor(200.0067, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,14989
995,2,135.9,359,"tensor(1.0874, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15025
996,1,22.8,228,"tensor(39.2114, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15048
997,0,-91.8,82,"tensor(117.9395, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15056
998,0,-95.9,41,"tensor(79.6198, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15060
999,2,129.9,299,"tensor(95.3629, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15090
1000,0,-95.9,41,"tensor(51.0490, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15094
1001,3,241.8,418,"tensor(81.1528, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15136
1002,0,-95.9,41,"tensor(80.0110, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15140
1003,2,131.7,317,"tensor(40.1621, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15172
1004,0,-88.2,118,"tensor(81.7835, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15184
1005,3,246.6,466,"tensor(39.3663, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15230
1006,0,-90.5,95,"tensor(96.8524, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15240
1007,0,-95.9,41,"tensor(79.4704, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15244
1008,7,687.8,878,"tensor(87.6810, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15332
1009,0,-95.9,41,"tensor(1.1113, device='cuda:0', grad_fn=<MseLossBackward0>)",0.01990820023,10000,15336
